id,snapshot_date,category_tag_id,category_name,region,open_count,new_count,closed_count,is_demo
983,2026-07-12,10566,정보보호,부산,1,0,0,1
984,2026-07-11,10566,정보보호,부산,1,0,0,1
985,2026-07-10,10566,정보보호,부산,1,0,0,1
986,2026-07-09,10566,정보보호,부산,1,0,0,1
987,2026-07-08,10566,정보보호,부산,1,0,0,1
988,2026-07-07,10566,정보보호,부산,1,0,0,1
989,2026-07-06,10566,정보보호,부산,1,0,0,1
990,2026-07-05,10566,정보보호,부산,1,0,0,1
991,2026-07-04,10566,정보보호,부산,1,0,0,1
992,2026-07-03,10566,정보보호,부산,1,0,0,1
993,2026-07-02,10566,정보보호,부산,1,0,0,1
994,2026-07-01,10566,정보보호,부산,1,0,0,1
995,2026-07-14,513,엔지니어링·설계,대구,2,0,0,0
996,2026-07-13,513,엔지니어링·설계,대구,2,0,0,1
997,2026-07-12,513,엔지니어링·설계,대구,2,0,0,1
998,2026-07-11,513,엔지니어링·설계,대구,2,0,0,1
999,2026-07-10,513,엔지니어링·설계,대구,2,0,0,1
1000,2026-07-09,513,엔지니어링·설계,대구,2,0,0,1
1001,2026-07-08,513,엔지니어링·설계,대구,2,0,0,1
1002,2026-07-07,513,엔지니어링·설계,대구,2,0,0,1
1003,2026-07-06,513,엔지니어링·설계,대구,2,0,0,1
1004,2026-07-05,513,엔지니어링·설계,대구,2,0,0,1
1005,2026-07-04,513,엔지니어링·설계,대구,2,0,0,1
1006,2026-07-03,513,엔지니어링·설계,대구,2,0,0,1
1007,2026-07-02,513,엔지니어링·설계,대구,2,0,0,1
1008,2026-07-01,513,엔지니어링·설계,대구,2,0,0,1
1009,2026-07-14,530,영업,광주,2,0,0,0
1010,2026-07-13,530,영업,광주,2,0,0,1
1011,2026-07-12,530,영업,광주,2,0,0,1
1012,2026-07-11,530,영업,광주,2,0,0,1
1013,2026-07-10,530,영업,광주,2,0,0,1
1014,2026-07-09,530,영업,광주,2,0,0,1
1015,2026-07-08,530,영업,광주,2,0,0,1
1016,2026-07-07,530,영업,광주,2,0,0,1
1017,2026-07-06,530,영업,광주,2,0,0,1
1018,2026-07-05,530,영업,광주,2,0,0,1
1019,2026-07-04,530,영업,광주,2,0,0,1
1020,2026-07-03,530,영업,광주,2,0,0,1
1021,2026-07-02,530,영업,광주,2,0,0,1
1022,2026-07-01,530,영업,광주,2,0,0,1
1023,2026-07-14,530,영업,대전,6,0,0,0
1024,2026-07-13,530,영업,대전,6,0,0,1
1025,2026-07-12,530,영업,대전,6,0,0,1
1026,2026-07-11,530,영업,대전,6,0,0,1
1027,2026-07-10,530,영업,대전,6,0,0,1
1028,2026-07-09,530,영업,대전,6,0,0,1
1029,2026-07-08,530,영업,대전,7,0,0,1
1030,2026-07-07,530,영업,대전,7,0,0,1
1031,2026-07-06,530,영업,대전,7,0,0,1
1032,2026-07-05,530,영업,대전,7,0,0,1
1033,2026-07-04,530,영업,대전,7,0,0,1
1034,2026-07-03,530,영업,대전,7,0,0,1
1035,2026-07-02,530,영업,대전,7,0,0,1
1036,2026-07-01,530,영업,대전,7,0,0,1
1037,2026-07-14,518,개발,충북,4,0,0,0
1038,2026-07-13,518,개발,충북,4,0,0,1
1039,2026-07-12,518,개발,충북,4,0,0,1
1040,2026-07-11,518,개발,충북,4,0,0,1
1041,2026-07-10,518,개발,충북,4,0,0,1
1042,2026-07-09,518,개발,충북,4,0,0,1
1043,2026-07-08,518,개발,충북,4,0,0,1
1044,2026-07-07,518,개발,충북,4,0,0,1
1045,2026-07-06,518,개발,충북,5,0,0,1
1046,2026-07-05,518,개발,충북,5,0,0,1
1047,2026-07-04,518,개발,충북,5,0,0,1
1048,2026-07-03,518,개발,충북,5,0,0,1
1049,2026-07-02,518,개발,충북,5,0,0,1
1050,2026-07-01,518,개발,충북,4,0,0,1
1051,2026-07-14,518,개발,강원,1,0,0,0
1052,2026-07-13,518,개발,강원,1,0,0,1
1053,2026-07-12,518,개발,강원,1,0,0,1
1054,2026-07-11,518,개발,강원,1,0,0,1
1055,2026-07-10,518,개발,강원,1,0,0,1
1056,2026-07-09,518,개발,강원,1,0,0,1
1057,2026-07-08,518,개발,강원,1,0,0,1
1058,2026-07-07,518,개발,강원,1,0,0,1
1059,2026-07-06,518,개발,강원,1,0,0,1
1060,2026-07-05,518,개발,강원,1,0,0,1
1061,2026-07-04,518,개발,강원,1,0,0,1
1062,2026-07-03,518,개발,강원,1,0,0,1
1063,2026-07-02,518,개발,강원,1,0,0,1
1064,2026-07-01,518,개발,강원,1,0,0,1
1065,2026-07-14,513,엔지니어링·설계,충남,4,0,0,0
1066,2026-07-13,513,엔지니어링·설계,충남,4,0,0,1
1067,2026-07-12,513,엔지니어링·설계,충남,4,0,0,1
1068,2026-07-11,513,엔지니어링·설계,충남,4,0,0,1
1069,2026-07-10,513,엔지니어링·설계,충남,4,0,0,1
1070,2026-07-09,513,엔지니어링·설계,충남,4,0,0,1
1071,2026-07-08,513,엔지니어링·설계,충남,4,0,0,1
1072,2026-07-07,513,엔지니어링·설계,충남,4,0,0,1
1073,2026-07-06,513,엔지니어링·설계,충남,4,0,0,1
1074,2026-07-05,513,엔지니어링·설계,충남,4,0,0,1
1075,2026-07-04,513,엔지니어링·설계,충남,4,0,0,1
1076,2026-07-03,513,엔지니어링·설계,충남,4,0,0,1
1077,2026-07-02,513,엔지니어링·설계,충남,4,0,0,1
1078,2026-07-01,513,엔지니어링·설계,충남,4,0,0,1
1079,2026-07-14,530,영업,경남,2,0,0,0
1080,2026-07-13,530,영업,경남,2,0,0,1
1081,2026-07-12,530,영업,경남,2,0,0,1
1082,2026-07-11,530,영업,경남,2,0,0,1
1083,2026-07-10,530,영업,경남,2,0,0,1
1084,2026-07-09,530,영업,경남,2,0,0,1
1085,2026-07-08,530,영업,경남,2,0,0,1
1086,2026-07-07,530,영업,경남,2,0,0,1
1087,2026-07-06,530,영업,경남,2,0,0,1
1088,2026-07-05,530,영업,경남,2,0,0,1
1089,2026-07-04,530,영업,경남,2,0,0,1
1090,2026-07-03,530,영업,경남,2,0,0,1
1091,2026-07-02,530,영업,경남,2,0,0,1
1092,2026-07-01,530,영업,경남,2,0,0,1
1093,2026-07-14,513,엔지니어링·설계,울산,1,0,0,0
1094,2026-07-13,513,엔지니어링·설계,울산,1,0,0,1
1095,2026-07-12,513,엔지니어링·설계,울산,1,0,0,1
1096,2026-07-11,513,엔지니어링·설계,울산,1,0,0,1
1097,2026-07-10,513,엔지니어링·설계,울산,1,0,0,1
1098,2026-07-09,513,엔지니어링·설계,울산,1,0,0,1
1099,2026-07-08,513,엔지니어링·설계,울산,1,0,0,1
1100,2026-07-07,513,엔지니어링·설계,울산,1,0,0,1
1101,2026-07-06,513,엔지니어링·설계,울산,1,0,0,1
1102,2026-07-05,513,엔지니어링·설계,울산,1,0,0,1
1103,2026-07-04,513,엔지니어링·설계,울산,1,0,0,1
1104,2026-07-03,513,엔지니어링·설계,울산,1,0,0,1
1105,2026-07-02,513,엔지니어링·설계,울산,1,0,0,1
1106,2026-07-01,513,엔지니어링·설계,울산,1,0,0,1
1107,2026-07-14,522,제조·생산,대전,1,0,0,0
1108,2026-07-13,522,제조·생산,대전,1,0,0,1
1109,2026-07-12,522,제조·생산,대전,1,0,0,1
1110,2026-07-11,522,제조·생산,대전,1,0,0,1
1111,2026-07-10,522,제조·생산,대전,1,0,0,1
1112,2026-07-09,522,제조·생산,대전,1,0,0,1
1113,2026-07-08,522,제조·생산,대전,1,0,0,1
1114,2026-07-07,522,제조·생산,대전,1,0,0,1
1115,2026-07-06,522,제조·생산,대전,1,0,0,1
1116,2026-07-05,522,제조·생산,대전,1,0,0,1
1117,2026-07-04,522,제조·생산,대전,1,0,0,1
1118,2026-07-03,522,제조·생산,대전,1,0,0,1
1119,2026-07-02,522,제조·생산,대전,1,0,0,1
1120,2026-07-01,522,제조·생산,대전,1,0,0,1
1121,2026-07-14,515,의료·제약·바이오,울산,1,0,0,0
1122,2026-07-13,515,의료·제약·바이오,울산,1,0,0,1
1123,2026-07-12,515,의료·제약·바이오,울산,1,0,0,1
1124,2026-07-11,515,의료·제약·바이오,울산,1,0,0,1
1125,2026-07-10,515,의료·제약·바이오,울산,1,0,0,1
1126,2026-07-09,515,의료·제약·바이오,울산,1,0,0,1
1127,2026-07-08,515,의료·제약·바이오,울산,1,0,0,1
1128,2026-07-07,515,의료·제약·바이오,울산,1,0,0,1
1129,2026-07-06,515,의료·제약·바이오,울산,1,0,0,1
1130,2026-07-05,515,의료·제약·바이오,울산,1,0,0,1
1131,2026-07-04,515,의료·제약·바이오,울산,1,0,0,1
1132,2026-07-03,515,의료·제약·바이오,울산,1,0,0,1
1133,2026-07-02,515,의료·제약·바이오,울산,1,0,0,1
1134,2026-07-01,515,의료·제약·바이오,울산,1,0,0,1
1135,2026-07-14,511,디자인,강원,1,0,0,0
1136,2026-07-13,511,디자인,강원,1,0,0,1
1137,2026-07-12,511,디자인,강원,1,0,0,1
1138,2026-07-11,511,디자인,강원,1,0,0,1
1139,2026-07-10,511,디자인,강원,1,0,0,1
1140,2026-07-09,511,디자인,강원,1,0,0,1
1141,2026-07-08,511,디자인,강원,1,0,0,1
1142,2026-07-07,511,디자인,강원,1,0,0,1
1143,2026-07-06,511,디자인,강원,1,0,0,1
1144,2026-07-05,511,디자인,강원,1,0,0,1
1145,2026-07-04,511,디자인,강원,1,0,0,1
1146,2026-07-03,511,디자인,강원,1,0,0,1
1147,2026-07-02,511,디자인,강원,1,0,0,1
1148,2026-07-01,511,디자인,강원,1,0,0,1
1149,2026-07-14,507,경영·비즈니스,대구,6,0,0,0
1150,2026-07-13,507,경영·비즈니스,대구,6,0,0,1
1151,2026-07-12,507,경영·비즈니스,대구,6,0,0,1
1152,2026-07-11,507,경영·비즈니스,대구,6,0,0,1
1153,2026-07-10,507,경영·비즈니스,대구,6,0,0,1
1154,2026-07-09,507,경영·비즈니스,대구,6,0,0,1
1155,2026-07-08,507,경영·비즈니스,대구,6,0,0,1
1156,2026-07-07,507,경영·비즈니스,대구,6,0,0,1
1157,2026-07-06,507,경영·비즈니스,대구,7,0,0,1
1158,2026-07-05,507,경영·비즈니스,대구,6,0,0,1
1159,2026-07-04,507,경영·비즈니스,대구,7,0,0,1
1160,2026-07-03,507,경영·비즈니스,대구,7,0,0,1
1161,2026-07-02,507,경영·비즈니스,대구,7,0,0,1
1162,2026-07-01,507,경영·비즈니스,대구,7,0,0,1
1163,2026-07-14,511,디자인,대전,3,0,0,0
1164,2026-07-13,511,디자인,대전,3,0,0,1
1165,2026-07-12,511,디자인,대전,3,0,0,1
1166,2026-07-11,511,디자인,대전,3,0,0,1
1167,2026-07-10,511,디자인,대전,3,0,0,1
1168,2026-07-09,511,디자인,대전,3,0,0,1
1169,2026-07-08,511,디자인,대전,3,0,0,1
1170,2026-07-07,511,디자인,대전,3,0,0,1
1171,2026-07-06,511,디자인,대전,3,0,0,1
1172,2026-07-05,511,디자인,대전,3,0,0,1
1173,2026-07-04,511,디자인,대전,3,0,0,1
1174,2026-07-03,511,디자인,대전,3,0,0,1
1175,2026-07-02,511,디자인,대전,3,0,0,1
1176,2026-07-01,511,디자인,대전,3,0,0,1
1177,2026-07-14,10057,식·음료,경기,2,0,0,0
1178,2026-07-13,10057,식·음료,경기,2,0,0,1
1179,2026-07-12,10057,식·음료,경기,2,0,0,1
1180,2026-07-11,10057,식·음료,경기,2,0,0,1
1181,2026-07-10,10057,식·음료,경기,2,0,0,1
1182,2026-07-09,10057,식·음료,경기,2,0,0,1
1183,2026-07-08,10057,식·음료,경기,2,0,0,1
1184,2026-07-07,10057,식·음료,경기,2,0,0,1
1185,2026-07-06,10057,식·음료,경기,2,0,0,1
1186,2026-07-05,10057,식·음료,경기,2,0,0,1
1187,2026-07-04,10057,식·음료,경기,2,0,0,1
1188,2026-07-03,10057,식·음료,경기,2,0,0,1
1189,2026-07-02,10057,식·음료,경기,2,0,0,1
1190,2026-07-01,10057,식·음료,경기,2,0,0,1
1191,2026-07-14,511,디자인,대구,2,0,0,0
1192,2026-07-13,511,디자인,대구,2,0,0,1
1193,2026-07-12,511,디자인,대구,2,0,0,1
1194,2026-07-11,511,디자인,대구,2,0,0,1
1195,2026-07-10,511,디자인,대구,2,0,0,1
1196,2026-07-09,511,디자인,대구,2,0,0,1
1197,2026-07-08,511,디자인,대구,2,0,0,1
1198,2026-07-07,511,디자인,대구,2,0,0,1
1199,2026-07-06,511,디자인,대구,2,0,0,1
1200,2026-07-05,511,디자인,대구,2,0,0,1
1201,2026-07-04,511,디자인,대구,2,0,0,1
1202,2026-07-03,511,디자인,대구,2,0,0,1
1203,2026-07-02,511,디자인,대구,2,0,0,1
1204,2026-07-01,511,디자인,대구,2,0,0,1
1205,2026-07-14,513,엔지니어링·설계,경남,3,0,0,0
1206,2026-07-13,513,엔지니어링·설계,경남,3,0,0,1
1207,2026-07-12,513,엔지니어링·설계,경남,3,0,0,1
1208,2026-07-11,513,엔지니어링·설계,경남,3,0,0,1
1209,2026-07-10,513,엔지니어링·설계,경남,3,0,0,1
1210,2026-07-09,513,엔지니어링·설계,경남,3,0,0,1
1211,2026-07-08,513,엔지니어링·설계,경남,3,0,0,1
1212,2026-07-07,513,엔지니어링·설계,경남,3,0,0,1
1213,2026-07-06,513,엔지니어링·설계,경남,3,0,0,1
1214,2026-07-05,513,엔지니어링·설계,경남,3,0,0,1
1215,2026-07-04,513,엔지니어링·설계,경남,3,0,0,1
1216,2026-07-03,513,엔지니어링·설계,경남,3,0,0,1
1217,2026-07-02,513,엔지니어링·설계,경남,3,0,0,1
1218,2026-07-01,513,엔지니어링·설계,경남,3,0,0,1
1219,2026-07-14,10101,교육,경기,3,0,0,0
1220,2026-07-13,10101,교육,경기,3,0,0,1
1221,2026-07-12,10101,교육,경기,3,0,0,1
1222,2026-07-11,10101,교육,경기,3,0,0,1
1223,2026-07-10,10101,교육,경기,3,0,0,1
1224,2026-07-09,10101,교육,경기,3,0,0,1
1225,2026-07-08,10101,교육,경기,3,0,0,1
1226,2026-07-07,10101,교육,경기,3,0,0,1
1227,2026-07-06,10101,교육,경기,3,0,0,1
1228,2026-07-05,10101,교육,경기,3,0,0,1
1229,2026-07-04,10101,교육,경기,3,0,0,1
1230,2026-07-03,10101,교육,경기,3,0,0,1
1231,2026-07-02,10101,교육,경기,3,0,0,1
1232,2026-07-01,10101,교육,경기,3,0,0,1
1233,2026-07-14,518,개발,광주,4,0,0,0
1234,2026-07-13,518,개발,광주,4,0,0,1
1235,2026-07-12,518,개발,광주,4,0,0,1
1236,2026-07-11,518,개발,광주,4,0,0,1
1237,2026-07-10,518,개발,광주,4,0,0,1
1238,2026-07-09,518,개발,광주,4,0,0,1
1239,2026-07-08,518,개발,광주,4,0,0,1
1240,2026-07-07,518,개발,광주,4,0,0,1
1241,2026-07-06,518,개발,광주,4,0,0,1
1242,2026-07-05,518,개발,광주,4,0,0,1
1243,2026-07-04,518,개발,광주,4,0,0,1
1244,2026-07-03,518,개발,광주,4,0,0,1
1245,2026-07-02,518,개발,광주,4,0,0,1
1246,2026-07-01,518,개발,광주,4,0,0,1
1247,2026-07-14,532,물류·무역,대구,1,0,0,0
1248,2026-07-13,532,물류·무역,대구,1,0,0,1
1249,2026-07-12,532,물류·무역,대구,1,0,0,1
1250,2026-07-11,532,물류·무역,대구,1,0,0,1
1251,2026-07-10,532,물류·무역,대구,1,0,0,1
1252,2026-07-09,532,물류·무역,대구,1,0,0,1
1253,2026-07-08,532,물류·무역,대구,1,0,0,1
1254,2026-07-07,532,물류·무역,대구,1,0,0,1
1255,2026-07-06,532,물류·무역,대구,1,0,0,1
1256,2026-07-05,532,물류·무역,대구,1,0,0,1
1257,2026-07-04,532,물류·무역,대구,1,0,0,1
1258,2026-07-03,532,물류·무역,대구,1,0,0,1
1259,2026-07-02,532,물류·무역,대구,1,0,0,1
1260,2026-07-01,532,물류·무역,대구,1,0,0,1
1261,2026-07-14,522,제조·생산,충남,6,0,0,0
1262,2026-07-13,522,제조·생산,충남,6,0,0,1
1263,2026-07-12,522,제조·생산,충남,6,0,0,1
1264,2026-07-11,522,제조·생산,충남,6,0,0,1
1265,2026-07-10,522,제조·생산,충남,6,0,0,1
1266,2026-07-09,522,제조·생산,충남,7,0,0,1
1267,2026-07-08,522,제조·생산,충남,6,0,0,1
1268,2026-07-07,522,제조·생산,충남,6,0,0,1
1269,2026-07-06,522,제조·생산,충남,6,0,0,1
1270,2026-07-05,522,제조·생산,충남,6,0,0,1
1271,2026-07-04,522,제조·생산,충남,6,0,0,1
1272,2026-07-03,522,제조·생산,충남,6,0,0,1
1273,2026-07-02,522,제조·생산,충남,6,0,0,1
1274,2026-07-01,522,제조·생산,충남,6,0,0,1
1275,2026-07-14,530,영업,경북,1,0,0,0
1276,2026-07-13,530,영업,경북,1,0,0,1
1277,2026-07-12,530,영업,경북,1,0,0,1
1278,2026-07-11,530,영업,경북,1,0,0,1
1279,2026-07-10,530,영업,경북,1,0,0,1
1280,2026-07-09,530,영업,경북,1,0,0,1
1281,2026-07-08,530,영업,경북,1,0,0,1
1282,2026-07-07,530,영업,경북,1,0,0,1
1283,2026-07-06,530,영업,경북,1,0,0,1
1284,2026-07-05,530,영업,경북,1,0,0,1
1285,2026-07-04,530,영업,경북,1,0,0,1
1286,2026-07-03,530,영업,경북,1,0,0,1
1287,2026-07-02,530,영업,경북,1,0,0,1
1288,2026-07-01,530,영업,경북,1,0,0,1
1289,2026-07-14,10057,식·음료,인천,1,0,0,0
1290,2026-07-13,10057,식·음료,인천,1,0,0,1
1291,2026-07-12,10057,식·음료,인천,1,0,0,1
1292,2026-07-11,10057,식·음료,인천,1,0,0,1
1293,2026-07-10,10057,식·음료,인천,1,0,0,1
1294,2026-07-09,10057,식·음료,인천,1,0,0,1
1295,2026-07-08,10057,식·음료,인천,1,0,0,1
1296,2026-07-07,10057,식·음료,인천,1,0,0,1
1297,2026-07-06,10057,식·음료,인천,1,0,0,1
1298,2026-07-05,10057,식·음료,인천,1,0,0,1
1299,2026-07-04,10057,식·음료,인천,1,0,0,1
1300,2026-07-03,10057,식·음료,인천,1,0,0,1
1301,2026-07-02,10057,식·음료,인천,1,0,0,1
1302,2026-07-01,10057,식·음료,인천,1,0,0,1
1303,2026-07-14,523,마케팅·광고,대전,1,0,0,0
1304,2026-07-13,523,마케팅·광고,대전,1,0,0,1
1305,2026-07-12,523,마케팅·광고,대전,1,0,0,1
1306,2026-07-11,523,마케팅·광고,대전,1,0,0,1
1307,2026-07-10,523,마케팅·광고,대전,1,0,0,1
1308,2026-07-09,523,마케팅·광고,대전,1,0,0,1
1309,2026-07-08,523,마케팅·광고,대전,1,0,0,1
1310,2026-07-07,523,마케팅·광고,대전,1,0,0,1
1311,2026-07-06,523,마케팅·광고,대전,1,0,0,1
1312,2026-07-05,523,마케팅·광고,대전,1,0,0,1
1313,2026-07-04,523,마케팅·광고,대전,1,0,0,1
1314,2026-07-03,523,마케팅·광고,대전,1,0,0,1
1315,2026-07-02,523,마케팅·광고,대전,1,0,0,1
1316,2026-07-01,523,마케팅·광고,대전,1,0,0,1
1317,2026-07-14,530,영업,제주,1,0,0,0
1318,2026-07-13,530,영업,제주,1,0,0,1
1319,2026-07-12,530,영업,제주,1,0,0,1
1320,2026-07-11,530,영업,제주,1,0,0,1
1321,2026-07-10,530,영업,제주,1,0,0,1
1322,2026-07-09,530,영업,제주,1,0,0,1
1323,2026-07-08,530,영업,제주,1,0,0,1
1324,2026-07-07,530,영업,제주,1,0,0,1
1325,2026-07-06,530,영업,제주,1,0,0,1
1326,2026-07-05,530,영업,제주,1,0,0,1
1327,2026-07-04,530,영업,제주,1,0,0,1
1328,2026-07-03,530,영업,제주,1,0,0,1
1329,2026-07-02,530,영업,제주,1,0,0,1
1330,2026-07-01,530,영업,제주,1,0,0,1
1331,2026-07-14,510,고객서비스·리테일,제주,2,0,0,0
1332,2026-07-13,510,고객서비스·리테일,제주,2,0,0,1
1333,2026-07-12,510,고객서비스·리테일,제주,2,0,0,1
1334,2026-07-11,510,고객서비스·리테일,제주,2,0,0,1
1335,2026-07-10,510,고객서비스·리테일,제주,2,0,0,1
1336,2026-07-09,510,고객서비스·리테일,제주,2,0,0,1
1337,2026-07-08,510,고객서비스·리테일,제주,2,0,0,1
1338,2026-07-07,510,고객서비스·리테일,제주,2,0,0,1
1339,2026-07-06,510,고객서비스·리테일,제주,2,0,0,1
1340,2026-07-05,510,고객서비스·리테일,제주,2,0,0,1
1341,2026-07-04,510,고객서비스·리테일,제주,2,0,0,1
1342,2026-07-03,510,고객서비스·리테일,제주,2,0,0,1
1343,2026-07-02,510,고객서비스·리테일,제주,2,0,0,1
1344,2026-07-01,510,고객서비스·리테일,제주,2,0,0,1
1345,2026-07-14,524,미디어,대구,5,0,0,0
1346,2026-07-13,524,미디어,대구,5,0,0,1
1347,2026-07-12,524,미디어,대구,5,0,0,1
1348,2026-07-11,524,미디어,대구,5,0,0,1
1349,2026-07-10,524,미디어,대구,5,0,0,1
1350,2026-07-09,524,미디어,대구,6,0,0,1
1351,2026-07-08,524,미디어,대구,6,0,0,1
1352,2026-07-07,524,미디어,대구,6,0,0,1
1353,2026-07-06,524,미디어,대구,6,0,0,1
1354,2026-07-05,524,미디어,대구,6,0,0,1
1355,2026-07-04,524,미디어,대구,6,0,0,1
1356,2026-07-03,524,미디어,대구,6,0,0,1
1357,2026-07-02,524,미디어,대구,6,0,0,1
1358,2026-07-01,524,미디어,대구,6,0,0,1
1359,2026-07-14,959,게임 제작,경기,4,0,0,0
1360,2026-07-13,959,게임 제작,경기,4,0,0,1
1361,2026-07-12,959,게임 제작,경기,4,0,0,1
1362,2026-07-11,959,게임 제작,경기,4,0,0,1
1363,2026-07-10,959,게임 제작,경기,4,0,0,1
1364,2026-07-09,959,게임 제작,경기,4,0,0,1
1365,2026-07-08,959,게임 제작,경기,4,0,0,1
1366,2026-07-07,959,게임 제작,경기,4,0,0,1
1367,2026-07-06,959,게임 제작,경기,5,0,0,1
1368,2026-07-05,959,게임 제작,경기,5,0,0,1
1369,2026-07-04,959,게임 제작,경기,4,0,0,1
1370,2026-07-03,959,게임 제작,경기,4,0,0,1
1371,2026-07-02,959,게임 제작,경기,5,0,0,1
1372,2026-07-01,959,게임 제작,경기,5,0,0,1
1373,2026-07-14,509,건설·시설,경기,1,0,0,0
1374,2026-07-13,509,건설·시설,경기,1,0,0,1
1375,2026-07-12,509,건설·시설,경기,1,0,0,1
1376,2026-07-11,509,건설·시설,경기,1,0,0,1
1377,2026-07-10,509,건설·시설,경기,1,0,0,1
1378,2026-07-09,509,건설·시설,경기,1,0,0,1
1379,2026-07-08,509,건설·시설,경기,1,0,0,1
1380,2026-07-07,509,건설·시설,경기,1,0,0,1
1381,2026-07-06,509,건설·시설,경기,1,0,0,1
1382,2026-07-05,509,건설·시설,경기,1,0,0,1
1383,2026-07-04,509,건설·시설,경기,1,0,0,1
1384,2026-07-03,509,건설·시설,경기,1,0,0,1
1385,2026-07-02,509,건설·시설,경기,1,0,0,1
1386,2026-07-01,509,건설·시설,경기,1,0,0,1
1387,2026-07-14,515,의료·제약·바이오,대전,1,0,0,0
1388,2026-07-13,515,의료·제약·바이오,대전,1,0,0,1
1389,2026-07-12,515,의료·제약·바이오,대전,1,0,0,1
1390,2026-07-11,515,의료·제약·바이오,대전,1,0,0,1
1391,2026-07-10,515,의료·제약·바이오,대전,1,0,0,1
1392,2026-07-09,515,의료·제약·바이오,대전,1,0,0,1
1393,2026-07-08,515,의료·제약·바이오,대전,1,0,0,1
1394,2026-07-07,515,의료·제약·바이오,대전,1,0,0,1
1395,2026-07-06,515,의료·제약·바이오,대전,1,0,0,1
1396,2026-07-05,515,의료·제약·바이오,대전,1,0,0,1
1397,2026-07-04,515,의료·제약·바이오,대전,1,0,0,1
1398,2026-07-03,515,의료·제약·바이오,대전,1,0,0,1
1399,2026-07-02,515,의료·제약·바이오,대전,1,0,0,1
1400,2026-07-01,515,의료·제약·바이오,대전,1,0,0,1
1401,2026-07-14,513,엔지니어링·설계,광주,1,0,0,0
1402,2026-07-13,513,엔지니어링·설계,광주,1,0,0,1
1403,2026-07-12,513,엔지니어링·설계,광주,1,0,0,1
1404,2026-07-11,513,엔지니어링·설계,광주,1,0,0,1
1405,2026-07-10,513,엔지니어링·설계,광주,1,0,0,1
1406,2026-07-09,513,엔지니어링·설계,광주,1,0,0,1
1407,2026-07-08,513,엔지니어링·설계,광주,1,0,0,1
1408,2026-07-07,513,엔지니어링·설계,광주,1,0,0,1
1409,2026-07-06,513,엔지니어링·설계,광주,1,0,0,1
1410,2026-07-05,513,엔지니어링·설계,광주,1,0,0,1
1411,2026-07-04,513,엔지니어링·설계,광주,1,0,0,1
1412,2026-07-03,513,엔지니어링·설계,광주,1,0,0,1
1413,2026-07-02,513,엔지니어링·설계,광주,1,0,0,1
1414,2026-07-01,513,엔지니어링·설계,광주,1,0,0,1
1415,2026-07-14,508,금융,충북,3,0,0,0
1416,2026-07-13,508,금융,충북,3,0,0,1
1417,2026-07-12,508,금융,충북,3,0,0,1
1418,2026-07-11,508,금융,충북,3,0,0,1
1419,2026-07-10,508,금융,충북,3,0,0,1
1420,2026-07-09,508,금융,충북,3,0,0,1
1421,2026-07-08,508,금융,충북,3,0,0,1
1422,2026-07-07,508,금융,충북,3,0,0,1
1423,2026-07-06,508,금융,충북,3,0,0,1
1424,2026-07-05,508,금융,충북,3,0,0,1
1425,2026-07-04,508,금융,충북,3,0,0,1
1426,2026-07-03,508,금융,충북,3,0,0,1
1427,2026-07-02,508,금융,충북,3,0,0,1
1428,2026-07-01,508,금융,충북,3,0,0,1
1429,2026-07-14,523,마케팅·광고,대구,4,0,0,0
1430,2026-07-13,523,마케팅·광고,대구,4,0,0,1
1431,2026-07-12,523,마케팅·광고,대구,4,0,0,1
1432,2026-07-11,523,마케팅·광고,대구,4,0,0,1
1433,2026-07-10,523,마케팅·광고,대구,4,0,0,1
1434,2026-07-09,523,마케팅·광고,대구,4,0,0,1
1435,2026-07-08,523,마케팅·광고,대구,4,0,0,1
1436,2026-07-07,523,마케팅·광고,대구,4,0,0,1
1437,2026-07-06,523,마케팅·광고,대구,4,0,0,1
1438,2026-07-05,523,마케팅·광고,대구,4,0,0,1
1439,2026-07-04,523,마케팅·광고,대구,4,0,0,1
1440,2026-07-03,523,마케팅·광고,대구,4,0,0,1
1441,2026-07-02,523,마케팅·광고,대구,4,0,0,1
1442,2026-07-01,523,마케팅·광고,대구,4,0,0,1
1443,2026-07-14,513,엔지니어링·설계,경북,3,0,0,0
1444,2026-07-13,513,엔지니어링·설계,경북,3,0,0,1
1445,2026-07-12,513,엔지니어링·설계,경북,3,0,0,1
1446,2026-07-11,513,엔지니어링·설계,경북,3,0,0,1
1447,2026-07-10,513,엔지니어링·설계,경북,3,0,0,1
1448,2026-07-09,513,엔지니어링·설계,경북,3,0,0,1
1449,2026-07-08,513,엔지니어링·설계,경북,3,0,0,1
1450,2026-07-07,513,엔지니어링·설계,경북,3,0,0,1
1451,2026-07-06,513,엔지니어링·설계,경북,3,0,0,1
1452,2026-07-05,513,엔지니어링·설계,경북,3,0,0,1
1453,2026-07-04,513,엔지니어링·설계,경북,3,0,0,1
1454,2026-07-03,513,엔지니어링·설계,경북,3,0,0,1
1455,2026-07-02,513,엔지니어링·설계,경북,3,0,0,1
1456,2026-07-01,513,엔지니어링·설계,경북,3,0,0,1
1457,2026-07-14,524,미디어,광주,1,0,0,0
1458,2026-07-13,524,미디어,광주,1,0,0,1
1459,2026-07-12,524,미디어,광주,1,0,0,1
1460,2026-07-11,524,미디어,광주,1,0,0,1
1461,2026-07-10,524,미디어,광주,1,0,0,1
